account_id,bank,home_city,primary_device,secondary_device
ACC00003943,BANK7,CITY3,DEV0003943,DEV9003943
ACC00003944,BANK0,CITY4,DEV0003944,DEV9003944
ACC00003945,BANK1,CITY5,DEV0003945,DEV9003945
ACC00003946,BANK2,CITY6,DEV0003946,DEV9003946
ACC00003947,BANK3,CITY7,DEV0003947,DEV9003947
ACC00003948,BANK4,CITY8,DEV0003948,DEV9003948
ACC00003949,BANK5,CITY9,DEV0003949,DEV9003949
ACC00003950,BANK6,CITY0,DEV0003950,DEV9003950
ACC00003951,BANK7,CITY1,DEV0003951,DEV9003951
ACC00003952,BANK0,CITY2,DEV0003952,DEV9003952
ACC00003953,BANK1,CITY3,DEV0003953,DEV9003953
ACC00003954,BANK2,CITY4,DEV0003954,DEV9003954
ACC00003955,BANK3,CITY5,DEV0003955,DEV9003955
ACC00003956,BANK4,CITY6,DEV0003956,DEV9003956
ACC00003957,BANK5,CITY7,DEV0003957,DEV9003957
ACC00003958,BANK6,CITY8,DEV0003958,DEV9003958
ACC00003959,BANK7,CITY9,DEV0003959,DEV9003959
ACC00003960,BANK0,CITY0,DEV0003960,DEV9003960
ACC00003961,BANK1,CITY1,DEV0003961,DEV9003961
ACC00003962,BANK2,CITY2,DEV0003962,DEV9003962
ACC00003963,BANK3,CITY3,DEV0003963,DEV9003963
ACC00003964,BANK4,CITY4,DEV0003964,DEV9003964
ACC00003965,BANK5,CITY5,DEV0003965,DEV9003965
ACC00003966,BANK6,CITY6,DEV0003966,DEV9003966
ACC00003967,BANK7,CITY7,DEV0003967,DEV9003967
ACC00003968,BANK0,CITY8,DEV0003968,DEV9003968
ACC00003969,BANK1,CITY9,DEV0003969,DEV9003969
ACC00003970,BANK2,CITY0,DEV0003970,DEV9003970
ACC00003971,BANK3,CITY1,DEV0003971,DEV9003971
ACC00003972,BANK4,CITY2,DEV0003972,DEV9003972
ACC00003973,BANK5,CITY3,DEV0003973,DEV9003973
ACC00003974,BANK6,CITY4,DEV0003974,DEV9003974
ACC00003975,BANK7,CITY5,DEV0003975,DEV9003975
ACC00003976,BANK0,CITY6,DEV0003976,DEV9003976
ACC00003977,BANK1,CITY7,DEV0003977,DEV9003977
ACC00003978,BANK2,CITY8,DEV0003978,DEV9003978
ACC00003979,BANK3,CITY9,DEV0003979,DEV9003979
ACC00003980,BANK4,CITY0,DEV0003980,DEV9003980
ACC00003981,BANK5,CITY1,DEV0003981,DEV9003981
ACC00003982,BANK6,CITY2,DEV0003982,DEV9003982
ACC00003983,BANK7,CITY3,DEV0003983,DEV9003983
ACC00003984,BANK0,CITY4,DEV0003984,DEV9003984
ACC00003985,BANK1,CITY5,DEV0003985,DEV9003985
ACC00003986,BANK2,CITY6,DEV0003986,DEV9003986
ACC00003987,BANK3,CITY7,DEV0003987,DEV9003987
ACC00003988,BANK4,CITY8,DEV0003988,DEV9003988
ACC00003989,BANK5,CITY9,DEV0003989,DEV9003989
ACC00003990,BANK6,CITY0,DEV0003990,DEV9003990
ACC00003991,BANK7,CITY1,DEV0003991,DEV9003991
ACC00003992,BANK0,CITY2,DEV0003992,DEV9003992
ACC00003993,BANK1,CITY3,DEV0003993,DEV9003993
ACC00003994,BANK2,CITY4,DEV0003994,DEV9003994
ACC00003995,BANK3,CITY5,DEV0003995,DEV9003995
ACC00003996,BANK4,CITY6,DEV0003996,DEV9003996
ACC00003997,BANK5,CITY7,DEV0003997,DEV9003997
ACC00003998,BANK6,CITY8,DEV0003998,DEV9003998
ACC00003999,BANK7,CITY9,DEV0003999,DEV9003999
ACC00004000,BANK0,CITY0,DEV0004000,DEV9004000
ACC00004001,BANK1,CITY1,DEV0004001,DEV9004001
ACC00004002,BANK2,CITY2,DEV0004002,DEV9004002
ACC00004003,BANK3,CITY3,DEV0004003,DEV9004003
ACC00004004,BANK4,CITY4,DEV0004004,DEV9004004
ACC00004005,BANK5,CITY5,DEV0004005,DEV9004005
ACC00004006,BANK6,CITY6,DEV0004006,DEV9004006
ACC00004007,BANK7,CITY7,DEV0004007,DEV9004007
ACC00004008,BANK0,CITY8,DEV0004008,DEV9004008
ACC00004009,BANK1,CITY9,DEV0004009,DEV9004009
ACC00004010,BANK2,CITY0,DEV0004010,DEV9004010
ACC00004011,BANK3,CITY1,DEV0004011,DEV9004011
ACC00004012,BANK4,CITY2,DEV0004012,DEV9004012
ACC00004013,BANK5,CITY3,DEV0004013,DEV9004013
ACC00004014,BANK6,CITY4,DEV0004014,DEV9004014
ACC00004015,BANK7,CITY5,DEV0004015,DEV9004015
ACC00004016,BANK0,CITY6,DEV0004016,DEV9004016
ACC00004017,BANK1,CITY7,DEV0004017,DEV9004017
ACC00004018,BANK2,CITY8,DEV0004018,DEV9004018
ACC00004019,BANK3,CITY9,DEV0004019,DEV9004019
ACC00004020,BANK4,CITY0,DEV0004020,DEV9004020
ACC00004021,BANK5,CITY1,DEV0004021,DEV9004021
ACC00004022,BANK6,CITY2,DEV0004022,DEV9004022
ACC00004023,BANK7,CITY3,DEV0004023,DEV9004023
ACC00004024,BANK0,CITY4,DEV0004024,DEV9004024
ACC00004025,BANK1,CITY5,DEV0004025,DEV9004025
ACC00004026,BANK2,CITY6,DEV0004026,DEV9004026
ACC00004027,BANK3,CITY7,DEV0004027,DEV9004027
ACC00004028,BANK4,CITY8,DEV0004028,DEV9004028
ACC00004029,BANK5,CITY9,DEV0004029,DEV9004029
ACC00004030,BANK6,CITY0,DEV0004030,DEV9004030
ACC00004031,BANK7,CITY1,DEV0004031,DEV9004031
ACC00004032,BANK0,CITY2,DEV0004032,DEV9004032
ACC00004033,BANK1,CITY3,DEV0004033,DEV9004033
ACC00004034,BANK2,CITY4,DEV0004034,DEV9004034
ACC00004035,BANK3,CITY5,DEV0004035,DEV9004035
ACC00004036,BANK4,CITY6,DEV0004036,DEV9004036
ACC00004037,BANK5,CITY7,DEV0004037,DEV9004037
ACC00004038,BANK6,CITY8,DEV0004038,DEV9004038
ACC00004039,BANK7,CITY9,DEV0004039,DEV9004039
ACC00004040,BANK0,CITY0,DEV0004040,DEV9004040
ACC00004041,BANK1,CITY1,DEV0004041,DEV9004041
ACC00004042,BANK2,CITY2,DEV0004042,DEV9004042
ACC00004043,BANK3,CITY3,DEV0004043,DEV9004043
ACC00004044,BANK4,CITY4,DEV0004044,DEV9004044
ACC00004045,BANK5,CITY5,DEV0004045,DEV9004045
ACC00004046,BANK6,CITY6,DEV0004046,DEV9004046
ACC00004047,BANK7,CITY7,DEV0004047,DEV9004047
ACC00004048,BANK0,CITY8,DEV0004048,DEV9004048
ACC00004049,BANK1,CITY9,DEV0004049,DEV9004049
ACC00004050,BANK2,CITY0,DEV0004050,DEV9004050
ACC00004051,BANK3,CITY1,DEV0004051,DEV9004051
ACC00004052,BANK4,CITY2,DEV0004052,DEV9004052
ACC00004053,BANK5,CITY3,DEV0004053,DEV9004053
ACC00004054,BANK6,CITY4,DEV0004054,DEV9004054
ACC00004055,BANK7,CITY5,DEV0004055,DEV9004055
ACC00004056,BANK0,CITY6,DEV0004056,DEV9004056
ACC00004057,BANK1,CITY7,DEV0004057,DEV9004057
ACC00004058,BANK2,CITY8,DEV0004058,DEV9004058
ACC00004059,BANK3,CITY9,DEV0004059,DEV9004059
ACC00004060,BANK4,CITY0,DEV0004060,DEV9004060
ACC00004061,BANK5,CITY1,DEV0004061,DEV9004061
ACC00004062,BANK6,CITY2,DEV0004062,DEV9004062
ACC00004063,BANK7,CITY3,DEV0004063,DEV9004063
ACC00004064,BANK0,CITY4,DEV0004064,DEV9004064
ACC00004065,BANK1,CITY5,DEV0004065,DEV9004065
ACC00004066,BANK2,CITY6,DEV0004066,DEV9004066
ACC00004067,BANK3,CITY7,DEV0004067,DEV9004067
ACC00004068,BANK4,CITY8,DEV0004068,DEV9004068
ACC00004069,BANK5,CITY9,DEV0004069,DEV9004069
ACC00004070,BANK6,CITY0,DEV0004070,DEV9004070
ACC00004071,BANK7,CITY1,DEV0004071,DEV9004071
ACC00004072,BANK0,CITY2,DEV0004072,DEV9004072
ACC00004073,BANK1,CITY3,DEV0004073,DEV9004073
ACC00004074,BANK2,CITY4,DEV0004074,DEV9004074
ACC00004075,BANK3,CITY5,DEV0004075,DEV9004075
ACC00004076,BANK4,CITY6,DEV0004076,DEV9004076
ACC00004077,BANK5,CITY7,DEV0004077,DEV9004077
ACC00004078,BANK6,CITY8,DEV0004078,DEV9004078
ACC00004079,BANK7,CITY9,DEV0004079,DEV9004079
ACC00004080,BANK0,CITY0,DEV0004080,DEV9004080
ACC00004081,BANK1,CITY1,DEV0004081,DEV9004081
ACC00004082,BANK2,CITY2,DEV0004082,DEV9004082
ACC00004083,BANK3,CITY3,DEV0004083,DEV9004083
ACC00004084,BANK4,CITY4,DEV0004084,DEV9004084
ACC00004085,BANK5,CITY5,DEV0004085,DEV9004085
ACC00004086,BANK6,CITY6,DEV0004086,DEV9004086
ACC00004087,BANK7,CITY7,DEV0004087,DEV9004087
ACC00004088,BANK0,CITY8,DEV0004088,DEV9004088
ACC00004089,BANK1,CITY9,DEV0004089,DEV9004089
ACC00004090,BANK2,CITY0,DEV0004090,DEV9004090
ACC00004091,BANK3,CITY1,DEV0004091,DEV9004091
ACC00004092,BANK4,CITY2,DEV0004092,DEV9004092
ACC00004093,BANK5,CITY3,DEV0004093,DEV9004093
ACC00004094,BANK6,CITY4,DEV0004094,DEV9004094
ACC00004095,BANK7,CITY5,DEV0004095,DEV9004095
ACC00004096,BANK0,CITY6,DEV0004096,DEV9004096
ACC00004097,BANK1,CITY7,DEV0004097,DEV9004097
ACC00004098,BANK2,CITY8,DEV0004098,DEV9004098
ACC00004099,BANK3,CITY9,DEV0004099,DEV9004099
ACC00004100,BANK4,CITY0,DEV0004100,DEV9004100
ACC00004101,BANK5,CITY1,DEV0004101,DEV9004101
ACC00004102,BANK6,CITY2,DEV0004102,DEV9004102
ACC00004103,BANK7,CITY3,DEV0004103,DEV9004103
ACC00004104,BANK0,CITY4,DEV0004104,DEV9004104
ACC00004105,BANK1,CITY5,DEV0004105,DEV9004105
ACC00004106,BANK2,CITY6,DEV0004106,DEV9004106
ACC00004107,BANK3,CITY7,DEV0004107,DEV9004107
ACC00004108,BANK4,CITY8,DEV0004108,DEV9004108
ACC00004109,BANK5,CITY9,DEV0004109,DEV9004109
ACC00004110,BANK6,CITY0,DEV0004110,DEV9004110
ACC00004111,BANK7,CITY1,DEV0004111,DEV9004111
ACC00004112,BANK0,CITY2,DEV0004112,DEV9004112
ACC00004113,BANK1,CITY3,DEV0004113,DEV9004113
ACC00004114,BANK2,CITY4,DEV0004114,DEV9004114
ACC00004115,BANK3,CITY5,DEV0004115,DEV9004115
ACC00004116,BANK4,CITY6,DEV0004116,DEV9004116
ACC00004117,BANK5,CITY7,DEV0004117,DEV9004117
ACC00004118,BANK6,CITY8,DEV0004118,DEV9004118
ACC00004119,BANK7,CITY9,DEV0004119,DEV9004119
ACC00004120,BANK0,CITY0,DEV0004120,DEV9004120
ACC00004121,BANK1,CITY1,DEV0004121,DEV9004121
ACC00004122,BANK2,CITY2,DEV0004122,DEV9004122
ACC00004123,BANK3,CITY3,DEV0004123,DEV9004123
ACC00004124,BANK4,CITY4,DEV0004124,DEV9004124
ACC00004125,BANK5,CITY5,DEV0004125,DEV9004125
ACC00004126,BANK6,CITY6,DEV0004126,DEV9004126
ACC00004127,BANK7,CITY7,DEV0004127,DEV9004127
ACC00004128,BANK0,CITY8,DEV0004128,DEV9004128
ACC00004129,BANK1,CITY9,DEV0004129,DEV9004129
ACC00004130,BANK2,CITY0,DEV0004130,DEV9004130
ACC00004131,BANK3,CITY1,DEV0004131,DEV9004131
ACC00004132,BANK4,CITY2,DEV0004132,DEV9004132
ACC00004133,BANK5,CITY3,DEV0004133,DEV9004133
ACC00004134,BANK6,CITY4,DEV0004134,DEV9004134
ACC00004135,BANK7,CITY5,DEV0004135,DEV9004135
ACC00004136,BANK0,CITY6,DEV0004136,DEV9004136
ACC00004137,BANK1,CITY7,DEV0004137,DEV9004137
ACC00004138,BANK2,CITY8,DEV0004138,DEV9004138
ACC00004139,BANK3,CITY9,DEV0004139,DEV9004139
ACC00004140,BANK4,CITY0,DEV0004140,DEV9004140
ACC00004141,BANK5,CITY1,DEV0004141,DEV9004141
ACC00004142,BANK6,CITY2,DEV0004142,DEV9004142
ACC00004143,BANK7,CITY3,DEV0004143,DEV9004143
ACC00004144,BANK0,CITY4,DEV0004144,DEV9004144
ACC00004145,BANK1,CITY5,DEV0004145,DEV9004145
ACC00004146,BANK2,CITY6,DEV0004146,DEV9004146
ACC00004147,BANK3,CITY7,DEV0004147,DEV9004147
ACC00004148,BANK4,CITY8,DEV0004148,DEV9004148
ACC00004149,BANK5,CITY9,DEV0004149,DEV9004149
ACC00004150,BANK6,CITY0,DEV0004150,DEV9004150
ACC00004151,BANK7,CITY1,DEV0004151,DEV9004151
ACC00004152,BANK0,CITY2,DEV0004152,DEV9004152
ACC00004153,BANK1,CITY3,DEV0004153,DEV9004153
ACC00004154,BANK2,CITY4,DEV0004154,DEV9004154
ACC00004155,BANK3,CITY5,DEV0004155,DEV9004155
ACC00004156,BANK4,CITY6,DEV0004156,DEV9004156
ACC00004157,BANK5,CITY7,DEV0004157,DEV9004157
ACC00004158,BANK6,CITY8,DEV0004158,DEV9004158
ACC00004159,BANK7,CITY9,DEV0004159,DEV9004159
ACC00004160,BANK0,CITY0,DEV0004160,DEV9004160
ACC00004161,BANK1,CITY1,DEV0004161,DEV9004161
ACC00004162,BANK2,CITY2,DEV0004162,DEV9004162
ACC00004163,BANK3,CITY3,DEV0004163,DEV9004163
ACC00004164,BANK4,CITY4,DEV0004164,DEV9004164
ACC00004165,BANK5,CITY5,DEV0004165,DEV9004165
ACC00004166,BANK6,CITY6,DEV0004166,DEV9004166
ACC00004167,BANK7,CITY7,DEV0004167,DEV9004167
ACC00004168,BANK0,CITY8,DEV0004168,DEV9004168
ACC00004169,BANK1,CITY9,DEV0004169,DEV9004169
ACC00004170,BANK2,CITY0,DEV0004170,DEV9004170
ACC00004171,BANK3,CITY1,DEV0004171,DEV9004171
ACC00004172,BANK4,CITY2,DEV0004172,DEV9004172
ACC00004173,BANK5,CITY3,DEV0004173,DEV9004173
ACC00004174,BANK6,CITY4,DEV0004174,DEV9004174
ACC00004175,BANK7,CITY5,DEV0004175,DEV9004175
ACC00004176,BANK0,CITY6,DEV0004176,DEV9004176
ACC00004177,BANK1,CITY7,DEV0004177,DEV9004177
ACC00004178,BANK2,CITY8,DEV0004178,DEV9004178
ACC00004179,BANK3,CITY9,DEV0004179,DEV9004179
ACC00004180,BANK4,CITY0,DEV0004180,DEV9004180
ACC00004181,BANK5,CITY1,DEV0004181,DEV9004181
ACC00004182,BANK6,CITY2,DEV0004182,DEV9004182
ACC00004183,BANK7,CITY3,DEV0004183,DEV9004183
ACC00004184,BANK0,CITY4,DEV0004184,DEV9004184
ACC00004185,BANK1,CITY5,DEV0004185,DEV9004185
ACC00004186,BANK2,CITY6,DEV0004186,DEV9004186
ACC00004187,BANK3,CITY7,DEV0004187,DEV9004187
ACC00004188,BANK4,CITY8,DEV0004188,DEV9004188
ACC00004189,BANK5,CITY9,DEV0004189,DEV9004189
ACC00004190,BANK6,CITY0,DEV0004190,DEV9004190
ACC00004191,BANK7,CITY1,DEV0004191,DEV9004191
ACC00004192,BANK0,CITY2,DEV0004192,DEV9004192
ACC00004193,BANK1,CITY3,DEV0004193,DEV9004193
ACC00004194,BANK2,CITY4,DEV0004194,DEV9004194
ACC00004195,BANK3,CITY5,DEV0004195,DEV9004195
ACC00004196,BANK4,CITY6,DEV0004196,DEV9004196
ACC00004197,BANK5,CITY7,DEV0004197,DEV9004197
ACC00004198,BANK6,CITY8,DEV0004198,DEV9004198
ACC00004199,BANK7,CITY9,DEV0004199,DEV9004199
ACC00004200,BANK0,CITY0,DEV0004200,DEV9004200
ACC00004201,BANK1,CITY1,DEV0004201,DEV9004201
ACC00004202,BANK2,CITY2,DEV0004202,DEV9004202
ACC00004203,BANK3,CITY3,DEV0004203,DEV9004203
ACC00004204,BANK4,CITY4,DEV0004204,DEV9004204
ACC00004205,BANK5,CITY5,DEV0004205,DEV9004205
ACC00004206,BANK6,CITY6,DEV0004206,DEV9004206
ACC00004207,BANK7,CITY7,DEV0004207,DEV9004207
ACC00004208,BANK0,CITY8,DEV0004208,DEV9004208
ACC00004209,BANK1,CITY9,DEV0004209,DEV9004209
ACC00004210,BANK2,CITY0,DEV0004210,DEV9004210
ACC00004211,BANK3,CITY1,DEV0004211,DEV9004211
ACC00004212,BANK4,CITY2,DEV0004212,DEV9004212
ACC00004213,BANK5,CITY3,DEV0004213,DEV9004213
ACC00004214,BANK6,CITY4,DEV0004214,DEV9004214
ACC00004215,BANK7,CITY5,DEV0004215,DEV9004215
ACC00004216,BANK0,CITY6,DEV0004216,DEV9004216
ACC00004217,BANK1,CITY7,DEV0004217,DEV9004217
ACC00004218,BANK2,CITY8,DEV0004218,DEV9004218
ACC00004219,BANK3,CITY9,DEV0004219,DEV9004219
ACC00004220,BANK4,CITY0,DEV0004220,DEV9004220
ACC00004221,BANK5,CITY1,DEV0004221,DEV9004221
ACC00004222,BANK6,CITY2,DEV0004222,DEV9004222
ACC00004223,BANK7,CITY3,DEV0004223,DEV9004223
ACC00004224,BANK0,CITY4,DEV0004224,DEV9004224
ACC00004225,BANK1,CITY5,DEV0004225,DEV9004225
ACC00004226,BANK2,CITY6,DEV0004226,DEV9004226
ACC00004227,BANK3,CITY7,DEV0004227,DEV9004227
ACC00004228,BANK4,CITY8,DEV0004228,DEV9004228
ACC00004229,BANK5,CITY9,DEV0004229,DEV9004229
ACC00004230,BANK6,CITY0,DEV0004230,DEV9004230
ACC00004231,BANK7,CITY1,DEV0004231,DEV9004231
ACC00004232,BANK0,CITY2,DEV0004232,DEV9004232
ACC00004233,BANK1,CITY3,DEV0004233,DEV9004233
ACC00004234,BANK2,CITY4,DEV0004234,DEV9004234
ACC00004235,BANK3,CITY5,DEV0004235,DEV9004235
ACC00004236,BANK4,CITY6,DEV0004236,DEV9004236
ACC00004237,BANK5,CITY7,DEV0004237,DEV9004237
ACC00004238,BANK6,CITY8,DEV0004238,DEV9004238
ACC00004239,BANK7,CITY9,DEV0004239,DEV9004239
ACC00004240,BANK0,CITY0,DEV0004240,DEV9004240
ACC00004241,BANK1,CITY1,DEV0004241,DEV9004241
ACC00004242,BANK2,CITY2,DEV0004242,DEV9004242
ACC00004243,BANK3,CITY3,DEV0004243,DEV9004243
ACC00004244,BANK4,CITY4,DEV0004244,DEV9004244
ACC00004245,BANK5,CITY5,DEV0004245,DEV9004245
ACC00004246,BANK6,CITY6,DEV0004246,DEV9004246
ACC00004247,BANK7,CITY7,DEV0004247,DEV9004247
ACC00004248,BANK0,CITY8,DEV0004248,DEV9004248
ACC00004249,BANK1,CITY9,DEV0004249,DEV9004249
ACC00004250,BANK2,CITY0,DEV0004250,DEV9004250
ACC00004251,BANK3,CITY1,DEV0004251,DEV9004251
ACC00004252,BANK4,CITY2,DEV0004252,DEV9004252
ACC00004253,BANK5,CITY3,DEV0004253,DEV9004253
ACC00004254,BANK6,CITY4,DEV0004254,DEV9004254
ACC00004255,BANK7,CITY5,DEV0004255,DEV9004255
ACC00004256,BANK0,CITY6,DEV0004256,DEV9004256
ACC00004257,BANK1,CITY7,DEV0004257,DEV9004257
ACC00004258,BANK2,CITY8,DEV0004258,DEV9004258
ACC00004259,BANK3,CITY9,DEV0004259,DEV9004259
ACC00004260,BANK4,CITY0,DEV0004260,DEV9004260
ACC00004261,BANK5,CITY1,DEV0004261,DEV9004261
ACC00004262,BANK6,CITY2,DEV0004262,DEV9004262
ACC00004263,BANK7,CITY3,DEV0004263,DEV9004263
ACC00004264,BANK0,CITY4,DEV0004264,DEV9004264
ACC00004265,BANK1,CITY5,DEV0004265,DEV9004265
ACC00004266,BANK2,CITY6,DEV0004266,DEV9004266
ACC00004267,BANK3,CITY7,DEV0004267,DEV9004267
ACC00004268,BANK4,CITY8,DEV0004268,DEV9004268
ACC00004269,BANK5,CITY9,DEV0004269,DEV9004269
ACC00004270,BANK6,CITY0,DEV0004270,DEV9004270
ACC00004271,BANK7,CITY1,DEV0004271,DEV9004271
ACC00004272,BANK0,CITY2,DEV0004272,DEV9004272
ACC00004273,BANK1,CITY3,DEV0004273,DEV9004273
ACC00004274,BANK2,CITY4,DEV0004274,DEV9004274
ACC00004275,BANK3,CITY5,DEV0004275,DEV9004275
ACC00004276,BANK4,CITY6,DEV0004276,DEV9004276
ACC00004277,BANK5,CITY7,DEV0004277,DEV9004277
ACC00004278,BANK6,CITY8,DEV0004278,DEV9004278
ACC00004279,BANK7,CITY9,DEV0004279,DEV9004279
ACC00004280,BANK0,CITY0,DEV0004280,DEV9004280
ACC00004281,BANK1,CITY1,DEV0004281,DEV9004281
ACC00004282,BANK2,CITY2,DEV0004282,DEV9004282
ACC00004283,BANK3,CITY3,DEV0004283,DEV9004283
ACC00004284,BANK4,CITY4,DEV0004284,DEV9004284
ACC00004285,BANK5,CITY5,DEV0004285,DEV9004285
ACC00004286,BANK6,CITY6,DEV0004286,DEV9004286
ACC00004287,BANK7,CITY7,DEV0004287,DEV9004287
ACC00004288,BANK0,CITY8,DEV0004288,DEV9004288
ACC00004289,BANK1,CITY9,DEV0004289,DEV9004289
ACC00004290,BANK2,CITY0,DEV0004290,DEV9004290
ACC00004291,BANK3,CITY1,DEV0004291,DEV9004291
ACC00004292,BANK4,CITY2,DEV0004292,DEV9004292
ACC00004293,BANK5,CITY3,DEV0004293,DEV9004293
ACC00004294,BANK6,CITY4,DEV0004294,DEV9004294
ACC00004295,BANK7,CITY5,DEV0004295,DEV9004295
ACC00004296,BANK0,CITY6,DEV0004296,DEV9004296
ACC00004297,BANK1,CITY7,DEV0004297,DEV9004297
ACC00004298,BANK2,CITY8,DEV0004298,DEV9004298
ACC00004299,BANK3,CITY9,DEV0004299,DEV9004299
ACC00004300,BANK4,CITY0,DEV0004300,DEV9004300
ACC00004301,BANK5,CITY1,DEV0004301,DEV9004301
ACC00004302,BANK6,CITY2,DEV0004302,DEV9004302
ACC00004303,BANK7,CITY3,DEV0004303,DEV9004303
ACC00004304,BANK0,CITY4,DEV0004304,DEV9004304
ACC00004305,BANK1,CITY5,DEV0004305,DEV9004305
ACC00004306,BANK2,CITY6,DEV0004306,DEV9004306
ACC00004307,BANK3,CITY7,DEV0004307,DEV9004307
ACC00004308,BANK4,CITY8,DEV0004308,DEV9004308
ACC00004309,BANK5,CITY9,DEV0004309,DEV9004309
ACC00004310,BANK6,CITY0,DEV0004310,DEV9004310
ACC00004311,BANK7,CITY1,DEV0004311,DEV9004311
ACC00004312,BANK0,CITY2,DEV0004312,DEV9004312
ACC00004313,BANK1,CITY3,DEV0004313,DEV9004313
ACC00004314,BANK2,CITY4,DEV0004314,DEV9004314
ACC00004315,BANK3,CITY5,DEV0004315,DEV9004315
ACC00004316,BANK4,CITY6,DEV0004316,DEV9004316
ACC00004317,BANK5,CITY7,DEV0004317,DEV9004317
ACC00004318,BANK6,CITY8,DEV0004318,DEV9004318
ACC00004319,BANK7,CITY9,DEV0004319,DEV9004319
ACC00004320,BANK0,CITY0,DEV0004320,DEV9004320
ACC00004321,BANK1,CITY1,DEV0004321,DEV9004321
ACC00004322,BANK2,CITY2,DEV0004322,DEV9004322
ACC00004323,BANK3,CITY3,DEV0004323,DEV9004323
ACC00004324,BANK4,CITY4,DEV0004324,DEV9004324
ACC00004325,BANK5,CITY5,DEV0004325,DEV9004325
ACC00004326,BANK6,CITY6,DEV0004326,DEV9004326
ACC00004327,BANK7,CITY7,DEV0004327,DEV9004327
ACC00004328,BANK0,CITY8,DEV0004328,DEV9004328
ACC00004329,BANK1,CITY9,DEV0004329,DEV9004329
ACC00004330,BANK2,CITY0,DEV0004330,DEV9004330
ACC00004331,BANK3,CITY1,DEV0004331,DEV9004331
ACC00004332,BANK4,CITY2,DEV0004332,DEV9004332
ACC00004333,BANK5,CITY3,DEV0004333,DEV9004333
ACC00004334,BANK6,CITY4,DEV0004334,DEV9004334
ACC00004335,BANK7,CITY5,DEV0004335,DEV9004335
ACC00004336,BANK0,CITY6,DEV0004336,DEV9004336
ACC00004337,BANK1,CITY7,DEV0004337,DEV9004337
ACC00004338,BANK2,CITY8,DEV0004338,DEV9004338
ACC00004339,BANK3,CITY9,DEV0004339,DEV9004339
ACC00004340,BANK4,CITY0,DEV0004340,DEV9004340
ACC00004341,BANK5,CITY1,DEV0004341,DEV9004341
ACC00004342,BANK6,CITY2,DEV0004342,DEV9004342
ACC00004343,BANK7,CITY3,DEV0004343,DEV9004343
ACC00004344,BANK0,CITY4,DEV0004344,DEV9004344
ACC00004345,BANK1,CITY5,DEV0004345,DEV9004345
ACC00004346,BANK2,CITY6,DEV0004346,DEV9004346
ACC00004347,BANK3,CITY7,DEV0004347,DEV9004347
ACC00004348,BANK4,CITY8,DEV0004348,DEV9004348
ACC00004349,BANK5,CITY9,DEV0004349,DEV9004349
ACC00004350,BANK6,CITY0,DEV0004350,DEV9004350
ACC00004351,BANK7,CITY1,DEV0004351,DEV9004351
ACC00004352,BANK0,CITY2,DEV0004352,DEV9004352
ACC00004353,BANK1,CITY3,DEV0004353,DEV9004353
ACC00004354,BANK2,CITY4,DEV0004354,DEV9004354
ACC00004355,BANK3,CITY5,DEV0004355,DEV9004355
ACC00004356,BANK4,CITY6,DEV0004356,DEV9004356
ACC00004357,BANK5,CITY7,DEV0004357,DEV9004357
ACC00004358,BANK6,CITY8,DEV0004358,DEV9004358
ACC00004359,BANK7,CITY9,DEV0004359,DEV9004359
ACC00004360,BANK0,CITY0,DEV0004360,DEV9004360
ACC00004361,BANK1,CITY1,DEV0004361,DEV9004361
ACC00004362,BANK2,CITY2,DEV0004362,DEV9004362
ACC00004363,BANK3,CITY3,DEV0004363,DEV9004363
ACC00004364,BANK4,CITY4,DEV0004364,DEV9004364
ACC00004365,BANK5,CITY5,DEV0004365,DEV9004365
ACC00004366,BANK6,CITY6,DEV0004366,DEV9004366
ACC00004367,BANK7,CITY7,DEV0004367,DEV9004367
ACC00004368,BANK0,CITY8,DEV0004368,DEV9004368
ACC00004369,BANK1,CITY9,DEV0004369,DEV9004369
ACC00004370,BANK2,CITY0,DEV0004370,DEV9004370
ACC00004371,BANK3,CITY1,DEV0004371,DEV9004371
ACC00004372,BANK4,CITY2,DEV0004372,DEV9004372
ACC00004373,BANK5,CITY3,DEV0004373,DEV9004373
ACC00004374,BANK6,CITY4,DEV0004374,DEV9004374
ACC00004375,BANK7,CITY5,DEV0004375,DEV9004375
ACC00004376,BANK0,CITY6,DEV0004376,DEV9004376
ACC00004377,BANK1,CITY7,DEV0004377,DEV9004377
ACC00004378,BANK2,CITY8,DEV0004378,DEV9004378
ACC00004379,BANK3,CITY9,DEV0004379,DEV9004379
ACC00004380,BANK4,CITY0,DEV0004380,DEV9004380
ACC00004381,BANK5,CITY1,DEV0004381,DEV9004381
ACC00004382,BANK6,CITY2,DEV0004382,DEV9004382
ACC00004383,BANK7,CITY3,DEV0004383,DEV9004383
ACC00004384,BANK0,CITY4,DEV0004384,DEV9004384
ACC00004385,BANK1,CITY5,DEV0004385,DEV9004385
ACC00004386,BANK2,CITY6,DEV0004386,DEV9004386
ACC00004387,BANK3,CITY7,DEV0004387,DEV9004387
ACC00004388,BANK4,CITY8,DEV0004388,DEV9004388
ACC00004389,BANK5,CITY9,DEV0004389,DEV9004389
ACC00004390,BANK6,CITY0,DEV0004390,DEV9004390
ACC00004391,BANK7,CITY1,DEV0004391,DEV9004391
ACC00004392,BANK0,CITY2,DEV0004392,DEV9004392
